,id,age,region,author,title
359,359,C. The Democratic Age,France,Victor Hugo,Notre-Dame of Paris
360,360,C. The Democratic Age,France,Victor Hugo,William Shakespeare
361,361,C. The Democratic Age,France,Victor Hugo,The Toilers of the Sea
362,362,C. The Democratic Age,France,Victor Hugo,The End of Satan
363,363,C. The Democratic Age,France,Victor Hugo,God
364,364,C. The Democratic Age,France,Alfred de Musset,Poems
365,365,C. The Democratic Age,France,Alfred de Musset,Lorenzaccio
366,366,C. The Democratic Age,France,Gérard de Nerval,The Chimeras
367,367,C. The Democratic Age,France,Gérard de Nerval,Sylvie
368,368,C. The Democratic Age,France,Gérard de Nerval,Aurelia
369,369,C. The Democratic Age,France,Théophile Gautier,Mademoiselle de Maupin
370,370,C. The Democratic Age,France,Théophile Gautier,Enamels and Cameos
371,371,C. The Democratic Age,France,Honoré de Balzac,The Girl with the Golden Eyes
372,372,C. The Democratic Age,France,Honoré de Balzac,Louis Lambert
373,373,C. The Democratic Age,France,Honoré de Balzac,The Wild Ass's Skin
374,374,C. The Democratic Age,France,Honoré de Balzac,Old Goriot
375,375,C. The Democratic Age,France,Honoré de Balzac,Cousin Bette
376,376,C. The Democratic Age,France,Honoré de Balzac,A Harlot High and Low
377,377,C. The Democratic Age,France,Honoré de Balzac,Eugénie Grandet
378,378,C. The Democratic Age,France,Honoré de Balzac,Ursule Mirouet
379,379,C. The Democratic Age,France,Stendhal,On Love
380,380,C. The Democratic Age,France,Stendhal,The Red and the Black
381,381,C. The Democratic Age,France,Stendhal,The Charterhouse of Parma
382,382,C. The Democratic Age,France,Gustave Flaubert,Madame Bovary
383,383,C. The Democratic Age,France,Gustave Flaubert,Sentimental Education
384,384,C. The Democratic Age,France,Gustave Flaubert,Salammbô
385,385,C. The Democratic Age,France,Gustave Flaubert,A Simple Soul
386,386,C. The Democratic Age,France,George Sand,The Haunted Pool
387,387,C. The Democratic Age,France,Charles Baudelaire,Flowers of Evil
388,388,C. The Democratic Age,France,Charles Baudelaire,Paris Spleen
389,389,C. The Democratic Age,France,Stéphane Mallarmé,Selected Poetry and Prose
390,390,C. The Democratic Age,France,Paul Verlaine,Selected Poems
391,391,C. The Democratic Age,France,Arthur Rimbaud,Complete Works
392,392,C. The Democratic Age,France,Tristan Corbière,Les Armours Jaunes
393,393,C. The Democratic Age,France,Jules Laforgue,Selected Writings
394,394,C. The Democratic Age,France,Guy de Maupassant,Selected Short Stories
395,395,C. The Democratic Age,France,Émile Zola,Germinal
396,396,C. The Democratic Age,France,Émile Zola,L'Assommoir
397,397,C. The Democratic Age,France,Émile Zola,Nana
398,398,C. The Democratic Age,Scandinavia,Henrik Ibsen,Brand
399,399,C. The Democratic Age,Scandinavia,Henrik Ibsen,Peer Gynt
400,400,C. The Democratic Age,Scandinavia,Henrik Ibsen,Emperor and Galilean
401,401,C. The Democratic Age,Scandinavia,Henrik Ibsen,Hedda Gabler
402,402,C. The Democratic Age,Scandinavia,Henrik Ibsen,The Master Builder
403,403,C. The Democratic Age,Scandinavia,Henrik Ibsen,The Lady from the Sea
404,404,C. The Democratic Age,Scandinavia,Henrik Ibsen,When We Dead Awaken
405,405,C. The Democratic Age,Scandinavia,August Strindberg,To Damascus
406,406,C. The Democratic Age,Scandinavia,August Strindberg,Miss Julie
407,407,C. The Democratic Age,Scandinavia,August Strindberg,The Father
408,408,C. The Democratic Age,Scandinavia,August Strindberg,The Dance of Death
409,409,C. The Democratic Age,Scandinavia,August Strindberg,The Ghost Sonata
410,410,C. The Democratic Age,Scandinavia,August Strindberg,A Dream Play
411,411,C. The Democratic Age,Great Britain,Robert Burns,Poems
412,412,C. The Democratic Age,Great Britain,William Blake,Complete Poetry and Prose
413,413,C. The Democratic Age,Great Britain,William Wordsworth,Poems
414,414,C. The Democratic Age,Great Britain,William Wordsworth,The Prelude
415,415,C. The Democratic Age,Great Britain,Sir Walter Scott,Waverley
416,416,C. The Democratic Age,Great Britain,Sir Walter Scott,The Heart of Midlothian
417,417,C. The Democratic Age,Great Britain,Sir Walter Scott,Redgauntlet
418,418,C. The Democratic Age,Great Britain,Sir Walter Scott,Old Mortality
419,419,C. The Democratic Age,Great Britain,Jane Austen,Pride and Prejudice
420,420,C. The Democratic Age,Great Britain,Jane Austen,Emma
421,421,C. The Democratic Age,Great Britain,Jane Austen,Mansfield Park
422,422,C. The Democratic Age,Great Britain,Jane Austen,Persuasion
423,423,C. The Democratic Age,Great Britain,Samuel Taylor Coleridge,Poems and Prose
424,424,C. The Democratic Age,Great Britain,Dorothy Wordsworth,The Grasmere Journal
425,425,C. The Democratic Age,Great Britain,William Hazlitt,Essays and Criticism
426,426,C. The Democratic Age,Great Britain,Lord Byron,Don Juan
427,427,C. The Democratic Age,Great Britain,Lord Byron,Poems
428,428,C. The Democratic Age,Great Britain,William Savage Landor,Poems
429,429,C. The Democratic Age,Great Britain,William Savage Landor,Imaginary Conversations
430,430,C. The Democratic Age,Great Britain,Thomas De Quincey,Confessions of an English Opium Eater
431,431,C. The Democratic Age,Great Britain,Thomas De Quincey,Selected Prose
432,432,C. The Democratic Age,Great Britain,Charles Lamb,Essays
433,433,C. The Democratic Age,Great Britain,Maria Edgeworth,Castle Rackrent
434,434,C. The Democratic Age,Great Britain,John Galt,The Entail
435,435,C. The Democratic Age,Great Britain,Elizabeth Gaskell,Cranford
436,436,C. The Democratic Age,Great Britain,Elizabeth Gaskell,Mary Barton
437,437,C. The Democratic Age,Great Britain,Elizabeth Gaskell,North and South
438,438,C. The Democratic Age,Great Britain,James Hogg,The Private Memoirs and Confessions of a Justified Sinner
439,439,C. The Democratic Age,Great Britain,Charles Maturin,Melmoth the Wanderer
440,440,C. The Democratic Age,Great Britain,Percy Bysshe Shelley,Poems
441,441,C. The Democratic Age,Great Britain,Percy Bysshe Shelley,A Defence of Poetry
442,442,C. The Democratic Age,Great Britain,Mary Wollstonecraft Shelley,Frankenstein
443,443,C. The Democratic Age,Great Britain,John Clare,Poems
444,444,C. The Democratic Age,Great Britain,John Keats,Poems and Letters
445,445,C. The Democratic Age,Great Britain,Thomas Lovell Beddoes,Death's Jest-Book
446,446,C. The Democratic Age,Great Britain,Thomas Lovell Beddoes,Poems
447,447,C. The Democratic Age,Great Britain,George Darley,Nepenthe
448,448,C. The Democratic Age,Great Britain,George Darley,Poems
449,449,C. The Democratic Age,Great Britain,Thomas Hood,Poems
450,450,C. The Democratic Age,Great Britain,Thomas Wade,Poems
451,451,C. The Democratic Age,Great Britain,Robert Browning,Poems
452,452,C. The Democratic Age,Great Britain,Robert Browning,The Ring and the Book
453,453,C. The Democratic Age,Great Britain,Charles Dickens,The Posthumous Papers of the Pickwick Club
454,454,C. The Democratic Age,Great Britain,Charles Dickens,David Copperfield
455,455,C. The Democratic Age,Great Britain,Charles Dickens,The Adventures of Oliver Twist
456,456,C. The Democratic Age,Great Britain,Charles Dickens,A Tale of Two Cities
457,457,C. The Democratic Age,Great Britain,Charles Dickens,Bleak House
458,458,C. The Democratic Age,Great Britain,Charles Dickens,Hard Times
459,459,C. The Democratic Age,Great Britain,Charles Dickens,Nicholas Nickleby
460,460,C. The Democratic Age,Great Britain,Charles Dickens,Dombey and Son
461,461,C. The Democratic Age,Great Britain,Charles Dickens,Great Expectations
462,462,C. The Democratic Age,Great Britain,Charles Dickens,Martin Chuzzlewit
463,463,C. The Democratic Age,Great Britain,Charles Dickens,Christmas Stories
464,464,C. The Democratic Age,Great Britain,Charles Dickens,Little Dorrit
465,465,C. The Democratic Age,Great Britain,Charles Dickens,Our Mutual Friend
466,466,C. The Democratic Age,Great Britain,Charles Dickens,The Mystery of Edwin Drood
467,467,C. The Democratic Age,Great Britain,"Alfred, Lord Tennyson",Poems
468,468,C. The Democratic Age,Great Britain,Dante Gabriel Rossetti,Poems and Translations
469,469,C. The Democratic Age,Great Britain,Matthew Arnold,Poems
470,470,C. The Democratic Age,Great Britain,Matthew Arnold,Essays
471,471,C. The Democratic Age,Great Britain,Arthur Hugh Clough,Poems
472,472,C. The Democratic Age,Great Britain,Christina Rossetti,Poems
473,473,C. The Democratic Age,Great Britain,Thomas Love Peacock,Nightmare Abbey
474,474,C. The Democratic Age,Great Britain,Thomas Love Peacock,Gryll Grange
475,475,C. The Democratic Age,Great Britain,Gerald Manley Hopkins,Poems and Prose
476,476,C. The Democratic Age,Great Britain,Thomas Carlyle,Selected Prose
477,477,C. The Democratic Age,Great Britain,Thomas Carlyle,Sartor Resartus
478,478,C. The Democratic Age,Great Britain,John Ruskin,Modern Painters
479,479,C. The Democratic Age,Great Britain,John Ruskin,The Stones of Venice
480,480,C. The Democratic Age,Great Britain,John Ruskin,Unto This Last
481,481,C. The Democratic Age,Great Britain,John Ruskin,The Queen of the Air
482,482,C. The Democratic Age,Great Britain,Walter Pater,Studies in the History of the Renaissance
483,483,C. The Democratic Age,Great Britain,Walter Pater,Appreciations
484,484,C. The Democratic Age,Great Britain,Walter Pater,Imaginary Portraits
485,485,C. The Democratic Age,Great Britain,Walter Pater,Marius the Epicurean
486,486,C. The Democratic Age,Great Britain,Edward FitzGerald,The Rubaiyat of Omar Khayyam
487,487,C. The Democratic Age,Great Britain,John Stuart Mill,On Liberty
488,488,C. The Democratic Age,Great Britain,John Stuart Mill,Autobiography
489,489,C. The Democratic Age,Great Britain,John Henry Newman,Apologia pro Vita Sua
490,490,C. The Democratic Age,Great Britain,John Henry Newman,A Grammar of Assent
491,491,C. The Democratic Age,Great Britain,John Henry Newman,The Idea of a University
492,492,C. The Democratic Age,Great Britain,Anthony Trollope,The Barsetshire Novels
493,493,C. The Democratic Age,Great Britain,Anthony Trollope,The Palliser Novels
494,494,C. The Democratic Age,Great Britain,Anthony Trollope,Orley Farm
495,495,C. The Democratic Age,Great Britain,Anthony Trollope,The Way We Live Now
496,496,C. The Democratic Age,Great Britain,Lewis Carroll,Complete Works
497,497,C. The Democratic Age,Great Britain,Edward Lear,Complete Nonsense
498,498,C. The Democratic Age,Great Britain,George Gissing,New Grub Street
499,499,C. The Democratic Age,Great Britain,Algernon Charles Swinburne,Poems and Letters
500,500,C. The Democratic Age,Great Britain,Charlotte Brontë,Jane Eyre
501,501,C. The Democratic Age,Great Britain,Charlotte Brontë,Villette
502,502,C. The Democratic Age,Great Britain,Emily Brontë,Poems
503,503,C. The Democratic Age,Great Britain,Emily Brontë,Wuthering Heights
504,504,C. The Democratic Age,Great Britain,William Makepeace Thackeray,Vanity Fair
505,505,C. The Democratic Age,Great Britain,William Makepeace Thackeray,The History of Henry Esmond
506,506,C. The Democratic Age,Great Britain,George Meredith,Poems
507,507,C. The Democratic Age,Great Britain,George Meredith,The Egoist
508,508,C. The Democratic Age,Great Britain,Francis Thompson,Poems
509,509,C. The Democratic Age,Great Britain,Lionel Johnson,Poems
510,510,C. The Democratic Age,Great Britain,Robert Bridges,Poems
511,511,C. The Democratic Age,Great Britain,Gilbert Keith Chesterton,Collected Poems
512,512,C. The Democratic Age,Great Britain,Gilbert Keith Chesterton,The Man Who Was Thursday
513,513,C. The Democratic Age,Great Britain,Samuel Butler,Erewhon
514,514,C. The Democratic Age,Great Britain,Samuel Butler,The Way of All Flesh
515,515,C. The Democratic Age,Great Britain,W. S. Gilbert,Complete Plays of Gilbert and Sullivan
516,516,C. The Democratic Age,Great Britain,W. S. Gilbert,Bab Ballads
517,517,C. The Democratic Age,Great Britain,Wilkie Collins,The Moonstone
518,518,C. The Democratic Age,Great Britain,Wilkie Collins,The Woman in White
519,519,C. The Democratic Age,Great Britain,Wilkie Collins,No Name
520,520,C. The Democratic Age,Great Britain,Coventry Patmore,Odes
521,521,C. The Democratic Age,Great Britain,James Thomson (Bysshe Vanolis),The City of the Dreadful Night
522,522,C. The Democratic Age,Great Britain,Oscar Wilde,Plays
523,523,C. The Democratic Age,Great Britain,Oscar Wilde,The Picture of Dorian Gray
524,524,C. The Democratic Age,Great Britain,Oscar Wilde,The Artist as Critic
525,525,C. The Democratic Age,Great Britain,Oscar Wilde,Letters
526,526,C. The Democratic Age,Great Britain,John Davidson,Ballads and Songs
527,527,C. The Democratic Age,Great Britain,Ernest Dowson,Complete Poems
528,528,C. The Democratic Age,Great Britain,George Eliot,Adam Bede
529,529,C. The Democratic Age,Great Britain,George Eliot,Silas Marner
530,530,C. The Democratic Age,Great Britain,George Eliot,The Mill on the Floss
531,531,C. The Democratic Age,Great Britain,George Eliot,Middlemarch
532,532,C. The Democratic Age,Great Britain,George Eliot,Daniel Deronda
533,533,C. The Democratic Age,Great Britain,Robert Louis Stevenson,Essays
534,534,C. The Democratic Age,Great Britain,Robert Louis Stevenson,Kidnapped
535,535,C. The Democratic Age,Great Britain,Robert Louis Stevenson,Dr. Jekyll and Mr. Hyde
536,536,C. The Democratic Age,Great Britain,Robert Louis Stevenson,Treasure Island
537,537,C. The Democratic Age,Great Britain,Robert Louis Stevenson,The New Arabian Nights
538,538,C. The Democratic Age,Great Britain,Robert Louis Stevenson,The Master of Ballantrae
539,539,C. The Democratic Age,Great Britain,Robert Louis Stevenson,Weir of Hermiston
540,540,C. The Democratic Age,Great Britain,William Morris,Early Romances
541,541,C. The Democratic Age,Great Britain,William Morris,Poems
542,542,C. The Democratic Age,Great Britain,William Morris,The Earthly Paradise
543,543,C. The Democratic Age,Great Britain,William Morris,The Well at the World's End
544,544,C. The Democratic Age,Great Britain,William Morris,News from Nowhere
545,545,C. The Democratic Age,Great Britain,Bram Stoker,Dracula
546,546,C. The Democratic Age,Great Britain,George Macdonald,Lilith
547,547,C. The Democratic Age,Great Britain,George Macdonald,At the Back of the North Wind
548,548,C. The Democratic Age,Germany,Novalis (Friedrich von Hardenburg),Hymns to the Night
549,549,C. The Democratic Age,Germany,Novalis (Friedrich von Hardenburg),Aphorisms
550,550,C. The Democratic Age,Germany,Jacob and Wilhelm Grimm,Fairy Tales
551,551,C. The Democratic Age,Germany,Eduard Mörike,Selected Poems
552,552,C. The Democratic Age,Germany,Eduard Mörike,Mozart on His Way to Prague
553,553,C. The Democratic Age,Germany,Theodor Storm,Immensee
554,554,C. The Democratic Age,Germany,Theodor Storm,Poems
555,555,C. The Democratic Age,Germany,Gottfried Keller,Green Henry
556,556,C. The Democratic Age,Germany,Gottfried Keller,Tales
557,557,C. The Democratic Age,Germany,E. T. A. Hoffmann,The Devil's Elixir
558,558,C. The Democratic Age,Germany,E. T. A. Hoffmann,Tales
559,559,C. The Democratic Age,Germany,Jeremias Gotthelf,The Black Spider
560,560,C. The Democratic Age,Germany,Adalbert Stifter,Indian Summer
561,561,C. The Democratic Age,Germany,Adalbert Stifter,Tales
562,562,C. The Democratic Age,Germany,Friedrich Schlegel,Criticism and Aphorisms
563,563,C. The Democratic Age,Germany,Georg Büchner,Danton's Death
564,564,C. The Democratic Age,Germany,Georg Büchner,Woyzeck
565,565,C. The Democratic Age,Germany,Heinrich Heine,Complete Poems
566,566,C. The Democratic Age,Germany,Richard Wagner,The Ring of the Nibelung
567,567,C. The Democratic Age,Germany,Friedrich Nietzsche,The Birth of Tragedy
568,568,C. The Democratic Age,Germany,Friedrich Nietzsche,Beyond Good and Evil
569,569,C. The Democratic Age,Germany,Friedrich Nietzsche,On the Genealogy of Morals
570,570,C. The Democratic Age,Germany,Friedrich Nietzsche,The Will to Power
571,571,C. The Democratic Age,Germany,Theodor Fontane,Effi Briest
572,572,C. The Democratic Age,Germany,Stefan George,Selected Poems
573,573,C. The Democratic Age,Russia,Aleksandr Pushkin,Complete Prose Tales
574,574,C. The Democratic Age,Russia,Aleksandr Pushkin,Complete Poetry
575,575,C. The Democratic Age,Russia,Aleksandr Pushkin,Eugene Onegin
576,576,C. The Democratic Age,Russia,Aleksandr Pushkin,Narrative Poems
577,577,C. The Democratic Age,Russia,Aleksandr Pushkin,Boris Godunov
578,578,C. The Democratic Age,Russia,Nikolay Gogol,The Complete Tales
579,579,C. The Democratic Age,Russia,Nikolay Gogol,Dead Souls
580,580,C. The Democratic Age,Russia,Nikolay Gogol,The Government Inspector
581,581,C. The Democratic Age,Russia,Mikhail Lermontov,Narrative Poems
582,582,C. The Democratic Age,Russia,Mikhail Lermontov,A Hero of Our Time
583,583,C. The Democratic Age,Russia,Segey Aksakov,A Family Chronicle
584,584,C. The Democratic Age,Russia,Aleksandr Herzen,My Past and Thoughts
585,585,C. The Democratic Age,Russia,Aleksandr Herzen,From the Other Shore
586,586,C. The Democratic Age,Russia,Ivan Goncharov,The Frigate Pallada
587,587,C. The Democratic Age,Russia,Ivan Goncharov,Oblomov
588,588,C. The Democratic Age,Russia,Ivan Turgenev,A Sportsman's Notebook
589,589,C. The Democratic Age,Russia,Ivan Turgenev,A Month in the Country
590,590,C. The Democratic Age,Russia,Ivan Turgenev,Fathers and Sons
591,591,C. The Democratic Age,Russia,Ivan Turgenev,On the Eve
592,592,C. The Democratic Age,Russia,Ivan Turgenev,First Love
593,593,C. The Democratic Age,Russia,Fyodor Dostoevsky,Notes from the Underground
594,594,C. The Democratic Age,Russia,Fyodor Dostoevsky,Crime and Punishment
595,595,C. The Democratic Age,Russia,Fyodor Dostoevsky,The Idiot
596,596,C. The Democratic Age,Russia,Fyodor Dostoevsky,The Possessed (The Devils)
597,597,C. The Democratic Age,Russia,Fyodor Dostoevsky,The Brothers Karamazov
598,598,C. The Democratic Age,Russia,Fyodor Dostoevsky,Short Novels
599,599,C. The Democratic Age,Russia,Leo Tolstoy,The Cossacks
600,600,C. The Democratic Age,Russia,Leo Tolstoy,War and Peace
601,601,C. The Democratic Age,Russia,Leo Tolstoy,Anna Karenina
602,602,C. The Democratic Age,Russia,Leo Tolstoy,A Confession
603,603,C. The Democratic Age,Russia,Leo Tolstoy,The Power of Darkness
604,604,C. The Democratic Age,Russia,Leo Tolstoy,Short Novels
605,605,C. The Democratic Age,Russia,Nikolay Leskov,Tales
606,606,C. The Democratic Age,Russia,Aleksandr Ostrovsky,The Storm
607,607,C. The Democratic Age,Russia,Nikolay Chernyshevsky,What is to Be Done?
608,608,C. The Democratic Age,Russia,Aleksandr Blok,The Twelve and Other Poems
609,609,C. The Democratic Age,Russia,Anton Chekhov,The Tales
610,610,C. The Democratic Age,Russia,Anton Chekhov,The Major Plays
611,611,C. The Democratic Age,The United States,Washington Irving,The Sketch Book
612,612,C. The Democratic Age,The United States,William Cullen Bryant,Collected Poems
613,613,C. The Democratic Age,The United States,James Fenimore Cooper,The Deerslayers
614,614,C. The Democratic Age,The United States,John Greenleaf Whittier,Collected Poems
615,615,C. The Democratic Age,The United States,Ralph Waldo Emerson,Nature
616,616,C. The Democratic Age,The United States,Ralph Waldo Emerson,"Essays, first and second series"
617,617,C. The Democratic Age,The United States,Ralph Waldo Emerson,Representative Men
618,618,C. The Democratic Age,The United States,Ralph Waldo Emerson,The Conduct of Life
619,619,C. The Democratic Age,The United States,Ralph Waldo Emerson,Journals
620,620,C. The Democratic Age,The United States,Ralph Waldo Emerson,Poems
621,621,C. The Democratic Age,The United States,Emily Dickinson,Complete Poems
622,622,C. The Democratic Age,The United States,Walt Whitman,"Leaves of Grass, first edition"
623,623,C. The Democratic Age,The United States,Walt Whitman,"Leaves of Grass, third edition"
624,624,C. The Democratic Age,The United States,Walt Whitman,The Complete Poems
625,625,C. The Democratic Age,The United States,Walt Whitman,Specimen Days
626,626,C. The Democratic Age,The United States,Nathaniel Hawthorne,The Scarlet Letter
627,627,C. The Democratic Age,The United States,Nathaniel Hawthorne,Tales and Sketches
628,628,C. The Democratic Age,The United States,Nathaniel Hawthorne,The Marble Faun
629,629,C. The Democratic Age,The United States,Nathaniel Hawthorne,Notebooks
630,630,C. The Democratic Age,The United States,Herman Melville,Moby-Dick
631,631,C. The Democratic Age,The United States,Herman Melville,The Piazza Tales
632,632,C. The Democratic Age,The United States,Herman Melville,Billy Budd
633,633,C. The Democratic Age,The United States,Herman Melville,Collected Poems
634,634,C. The Democratic Age,The United States,Herman Melville,Clarel
635,635,C. The Democratic Age,The United States,Edgar Allan Poe,Poetry and Tales
636,636,C. The Democratic Age,The United States,Edgar Allan Poe,Essays and Reviews
637,637,C. The Democratic Age,The United States,Edgar Allan Poe,The Narrative of Arthur Gordon Pym
638,638,C. The Democratic Age,The United States,Edgar Allan Poe,Eureka
639,639,C. The Democratic Age,The United States,Jones Very,Essays and Poems
640,640,C. The Democratic Age,The United States,Frederick Goddard Tuckerman,The Cricket and Other Poems
641,641,C. The Democratic Age,The United States,Henry David Thoreau,Walden
642,642,C. The Democratic Age,The United States,Henry David Thoreau,Poems
643,643,C. The Democratic Age,The United States,Henry David Thoreau,Essays
644,644,C. The Democratic Age,The United States,"Richard Henry Dana, Jr.",Two Years Before the Mast
645,645,C. The Democratic Age,The United States,Frederick Douglass,"Narrative of the Life of Frederick Douglass, an American Slave"
646,646,C. The Democratic Age,The United States,Henry Wadsworth Longfellow,Selected Poems
647,647,C. The Democratic Age,The United States,Sidney Lanier,Poems
648,648,C. The Democratic Age,The United States,Francis Parkman,France and England in North America
649,649,C. The Democratic Age,The United States,Francis Parkman,The California and Oregon Trail
650,650,C. The Democratic Age,The United States,Henry Adams,The Education of Henry Adams
651,651,C. The Democratic Age,The United States,Henry Adams,Mont Saint-Michel and Chartres
652,652,C. The Democratic Age,The United States,Ambrose Bierce,Collected Writings
653,653,C. The Democratic Age,The United States,Louisa May Alcott,Little Women
654,654,C. The Democratic Age,The United States,Charles W. Chesnutt,The Short Fiction
655,655,C. The Democratic Age,The United States,Kate Chopin,The Awakening
656,656,C. The Democratic Age,The United States,William Dean Howells,The Rise of Silas Lapham
657,657,C. The Democratic Age,The United States,William Dean Howells,A Modern Instance
658,658,C. The Democratic Age,The United States,Stephen Crane,The Red Badge of Courage
659,659,C. The Democratic Age,The United States,Stephen Crane,Stories and Poems
660,660,C. The Democratic Age,The United States,Henry James,The Portrait of a Lady
661,661,C. The Democratic Age,The United States,Henry James,The Bostonians
662,662,C. The Democratic Age,The United States,Henry James,The Princess Casamassima
663,663,C. The Democratic Age,The United States,Henry James,The Awkward Age
664,664,C. The Democratic Age,The United States,Henry James,Short Novels and Tales
665,665,C. The Democratic Age,The United States,Henry James,The Ambassadors
666,666,C. The Democratic Age,The United States,Henry James,The Wings of the Dove
667,667,C. The Democratic Age,The United States,Henry James,The Golden Bowl
668,668,C. The Democratic Age,The United States,Harold Frederic,The Damnation of Theron Ware
669,669,C. The Democratic Age,The United States,Mark Twain,Complete Short Stories
670,670,C. The Democratic Age,The United States,Mark Twain,The Adventures of Huckleberry Finn
671,671,C. The Democratic Age,The United States,Mark Twain,The Devil's Racetrack
672,672,C. The Democratic Age,The United States,Mark Twain,Number Forty-Four: The Mysterious Stranger
673,673,C. The Democratic Age,The United States,Mark Twain,Pudd'nhead Wilson
674,674,C. The Democratic Age,The United States,Mark Twain,A Connecticut Yankee in King Arthur's Court
675,675,C. The Democratic Age,The United States,William James,The Varieties of Religious Experience
676,676,C. The Democratic Age,The United States,William James,Pragmatism
677,677,C. The Democratic Age,The United States,Frank Norris,The Octopus
678,678,C. The Democratic Age,The United States,Sarah Orne Jewett,The Country of the Pointed Firs and Other Stories
679,679,C. The Democratic Age,The United States,Trumbull Stickney,Poems
680,680,D. The Chaotic Age: A Canonical Prophecy,Italy,Luigi Pirandello,Naked Masks: Five Plays
681,681,D. The Chaotic Age: A Canonical Prophecy,Italy,Gabriele D'Annunzio,Maia: In Praise of Life
682,682,D. The Chaotic Age: A Canonical Prophecy,Italy,Dino Campana,Orphic Songs
683,683,D. The Chaotic Age: A Canonical Prophecy,Italy,Umberto Saba,Stories and Recollections
684,684,D. The Chaotic Age: A Canonical Prophecy,Italy,Umberto Saba,Poems
685,685,D. The Chaotic Age: A Canonical Prophecy,Italy,Giuseppe Tomasi di Lampedusa,The Leopard
686,686,D. The Chaotic Age: A Canonical Prophecy,Italy,Giuseppe Ungaretti,Selected Poems
687,687,D. The Chaotic Age: A Canonical Prophecy,Italy,Giuseppe Ungaretti,The Buried Harbour: Selected Poems
688,688,D. The Chaotic Age: A Canonical Prophecy,Italy,Eugenio Montale,The Storm and Other Things: Poems
689,689,D. The Chaotic Age: A Canonical Prophecy,Italy,Eugenio Montale,The Occasions: Poems
690,690,D. The Chaotic Age: A Canonical Prophecy,Italy,Eugenio Montale,Cuttlefish Bones: Poems
691,691,D. The Chaotic Age: A Canonical Prophecy,Italy,Eugenio Montale,Otherwise: Last and First Poems
692,692,D. The Chaotic Age: A Canonical Prophecy,Italy,Eugenio Montale,The Second Life of Art: Selected Essays
693,693,D. The Chaotic Age: A Canonical Prophecy,Italy,Salvatore Quasimodo,Selected Writings: Poems and Discourse on Poetry
694,694,D. The Chaotic Age: A Canonical Prophecy,Italy,Tommaso Landolfi,Gogol's Wife and Other Stories
695,695,D. The Chaotic Age: A Canonical Prophecy,Italy,Leonardo Sciascia,Day of the Owl
696,696,D. The Chaotic Age: A Canonical Prophecy,Italy,Leonardo Sciascia,Equal Danger
697,697,D. The Chaotic Age: A Canonical Prophecy,Italy,Leonardo Sciascia,The Wine-Dark Sea: Thirteen Stories
698,698,D. The Chaotic Age: A Canonical Prophecy,Italy,Pier Paolo Pasolini,Poems
699,699,D. The Chaotic Age: A Canonical Prophecy,Italy,Cesare Pavese,Hard Labor: Poems
700,700,D. The Chaotic Age: A Canonical Prophecy,Italy,Cesare Pavese,Dialogues with Leucò
701,701,D. The Chaotic Age: A Canonical Prophecy,Italy,Primo Levi,"If Not Now, When?"
702,702,D. The Chaotic Age: A Canonical Prophecy,Italy,Primo Levi,Collected Poems
703,703,D. The Chaotic Age: A Canonical Prophecy,Italy,Primo Levi,The Periodic Table
704,704,D. The Chaotic Age: A Canonical Prophecy,Italy,Italo Svevo,The Confession of Zeno
705,705,D. The Chaotic Age: A Canonical Prophecy,Italy,Italo Svevo,As a Man Grows Older
706,706,D. The Chaotic Age: A Canonical Prophecy,Italy,Giorgio Bassani,The Heron
707,707,D. The Chaotic Age: A Canonical Prophecy,Italy,Natalia Ginzburg,Family
708,708,D. The Chaotic Age: A Canonical Prophecy,Italy,Elio Vittorini,Women of Messina
709,709,D. The Chaotic Age: A Canonical Prophecy,Italy,Alberto Moravia,1934
710,710,D. The Chaotic Age: A Canonical Prophecy,Italy,Andrea Zanzotto,Selected Poetry
711,711,D. The Chaotic Age: A Canonical Prophecy,Italy,Italo Calvino,Invisible Cities
712,712,D. The Chaotic Age: A Canonical Prophecy,Italy,Italo Calvino,The Baron in the Trees
713,713,D. The Chaotic Age: A Canonical Prophecy,Italy,Italo Calvino,If on a Winter's Night a Traveler
714,714,D. The Chaotic Age: A Canonical Prophecy,Italy,Italo Calvino,t zero
715,715,D. The Chaotic Age: A Canonical Prophecy,Italy,Antonio Porta,Kisses from Another Dream: Poems
716,716,D. The Chaotic Age: A Canonical Prophecy,Spain,Miguel de Unamuno,Three Exemplary Novels
717,717,D. The Chaotic Age: A Canonical Prophecy,Spain,Miguel de Unamuno,Our Lord Don Quixote
718,718,D. The Chaotic Age: A Canonical Prophecy,Spain,Antonio Machado,Selected Poems
719,719,D. The Chaotic Age: A Canonical Prophecy,Spain,Juan Ramón Jiménez,Invisible Reality: Poems
720,720,D. The Chaotic Age: A Canonical Prophecy,Spain,Pedro Salinas,My Voice Because of You: Poems
721,721,D. The Chaotic Age: A Canonical Prophecy,Spain,Jorge Guillén,Guillén on Guillén: The Poetry and the Poet
722,722,D. The Chaotic Age: A Canonical Prophecy,Spain,Vicente Aleixandre,A Longing for the Light: Selected Poems
723,723,D. The Chaotic Age: A Canonical Prophecy,Spain,Federico Garcia Lorca,Selected Poems
724,724,D. The Chaotic Age: A Canonical Prophecy,Spain,Federico Garcia Lorca,"Three Tragedies: Blood Wedding, Yerma, The House of Bernardo Alba"
